name,ra,rp,ratio,T,vt,family,method,denom,h,e_phase,energy_max,energy_final,L_max,pericentre_error,apocentre_error,angular_phase_error
ra0.3_q1,0.3,0.3,1.0,4.473875023445472,0.4213250442347431,circular,S4G,384,0.011650716206889249,6.317993522894457e-09,2.6104722248577597e-15,1.4683906264824898e-15,8.563993238487434e-15,-2.843022114025947e-11,0.0,-4.462926028736547e-09
ra1_q1,1.0,1.0,1.0,12.566370614359172,0.5,circular,S4G,384,0.032724923474893676,2.1690861432339593e-08,2.5165055224836883e-15,1.7763568394002505e-15,3.552713678800501e-15,-5.662137425588298e-15,1.4519496716047797e-10,-1.5297615618692362e-08
ra3_q1,3.0,3.0,1.0,43.531184741621225,0.43301270189221935,circular,S4G,384,0.1133624602646386,5.4546126935894126e-08,6.394884621840902e-15,1.5987211554602255e-15,5.127900497022838e-15,-5.1810407815840636e-15,5.185107158448924e-10,-3.841011420036011e-08
ra10_q1,10.0,10.0,1.0,218.56094184751421,0.28747978728803447,circular,S4G,384,0.5691691193945683,9.69787246692952e-08,7.836324182145896e-15,9.79540522768237e-16,4.943253523755995e-15,-9.947598300641402e-15,9.84501014045236e-10,-6.8767548100368e-08
ra0.1_q0.5,0.1,0.05,0.5,1.1061450642821737,0.16988239714587516,moderate,S4G,384,0.0028805861049014943,2.182800888935005e-10,4.067686510203595e-12,2.48188566472656e-16,6.535244635568844e-15,-5.191999608022968e-11,5.9674487573602164e-15,-2.1075408085380332e-10
ra0.1_q0.2,0.1,0.020000000000000004,0.2,1.005453905542719,0.07708288167714672,moderate,S4G,384,0.002618369545684164,7.539391829437641e-10,1.2287720021814198e-10,4.900997640509216e-16,9.226907578902256e-15,-8.609685880900384e-10,4.440892098500626e-15,-7.535803092650895e-10
ra0.1_q0.05,0.1,0.005000000000000001,0.05,0.9725683631518718,0.020754438065228763,strong,S4G,384,0.002532730112374666,9.488473606436467e-09,1.0986491715693788e-08,1.2215347217149442e-16,3.322434360947755e-14,-5.966810864843629e-08,3.469446951953614e-15,-9.488282159964001e-09
ra1_q0.5,1.0,0.5,0.5,6.59182096351981,0.3333333333333333,moderate,S4G,384,0.017166200425832837,2.7186592151067908e-09,6.029189647538402e-11,2.373101715136272e-15,5.495603971894525e-15,-1.2057987941460624e-10,2.6645352591003757e-15,-2.408484078841866e-09
ra1_q0.2,1.0,0.2,0.2,5.515082090672513,0.16666666666666669,moderate,S4G,384,0.014362192944459668,6.997451629404484e-09,3.5902209205573853e-09,3.31163667916761e-15,1.1990408665951689e-14,-3.141453486232848e-09,0.0,-6.8565810806830996e-09
ra1_q0.05,1.0,0.05,0.05,5.179202175205102,0.047619047619047616,strong,S4G,384,0.01348750566459662,7.843356545044521e-08,4.3330174841558415e-07,2.6705910210528766e-15,1.4134526882259024e-14,-2.5085881330544346e-07,1.3322676295501878e-15,-7.833177306793004e-08
ra10_q0.5,10.0,5.0,0.5,131.83549189152566,0.22473328748774737,moderate,S4G,384,0.34332159346751473,1.1622904786306891e-07,9.890588540480885e-10,1.6064073148614764e-14,9.28753950795603e-15,3.8281271486084733e-10,1.7763568394002505e-14,-9.648198329159641e-08
ra10_q0.2,10.0,2.0,0.2,96.3165263651157,0.14213381090374028,moderate,S4G,384,0.25082428740915547,1.073995473593557e-06,1.2487043319665825e-07,4.8086534754077085e-15,1.5934667169159253e-14,-3.567726547526462e-08,1.0835776720341527e-14,-9.835989729367611e-07
ra10_q0.05,10.0,0.5,0.05,82.26046778076812,0.05372153093502534,strong,S4G,384,0.21421996817908365,3.8036809689974356e-05,0.0001519210328097775,2.725375090928764e-09,1.6326343910687734e-14,-1.458004072185659e-05,3.056938524537145e-09,-3.7481211187184726e-05
ra0.05_q1,0.05,0.05,1.0,1.4752110935185525,0.21295885499997996,circular,KDK,512,0.002881271667028423,7.167866133224191e-05,4.7608919245958285e-11,8.775931201255833e-13,5.3762380256261255e-15,0.0,2.592316538679862e-05,-4.762363153076876e-05
ra0.1_q1,0.1,0.1,1.0,2.1856094184751425,0.28747978728803447,circular,KDK,512,0.004268768395459263,0.00015185376742235008,9.580414874120281e-11,3.6746155324911865e-11,7.603148730386419e-15,0.0,2.6719230162008945e-05,-0.00011723435009969307
ra0.3_q1,0.3,0.3,1.0,4.473875023445472,0.4213250442347431,circular,KDK,512,0.008738037155166937,0.00040955005086545264,2.913389790285114e-10,1.2912048242202694e-11,5.05056011500541e-15,0.0,2.9663786795623242e-05,-0.00029441502930183105
ra1_q1,1.0,1.0,1.0,12.566370614359172,0.5,circular,KDK,512,0.02454369260617026,0.0011006552280858305,9.449503401981474e-10,1.7596354003520295e-10,7.105427357601002e-15,0.0,3.764990607546537e-05,-0.000767816812071942
ra3_q1,3.0,3.0,1.0,43.531184741621225,0.43301270189221935,circular,KDK,512,0.08502184519847895,0.002194431411226546,2.2677440369989197e-09,1.1147299971980828e-09,9.230220894641107e-15,0.0,5.019919211187348e-05,-0.0015360567128013258
ra10_q1,10.0,10.0,1.0,218.56094184751421,0.28747978728803447,circular,KDK,512,0.4268768395459262,0.003473459700776315,3.997374034790205e-09,6.215635205604937e-10,1.0658890410598864e-14,0.0,6.371307601629183e-05,-0.0024686046315096632
ra0.1_q0.5,0.1,0.05,0.5,1.1061450642821737,0.16988239714587516,moderate,KDK,512,0.0021604395786761206,2.756673226014829e-05,7.76372830817655e-07,3.7228284970898397e-16,6.943697425291897e-15,9.910412023944604e-06,0.0,1.6364443922611827e-05
ra0.1_q0.2,0.1,0.020000000000000004,0.2,1.005453905542719,0.07708288167714672,moderate,KDK,512,0.001963777159263123,3.4888918601363557e-05,2.4718565278184265e-06,2.450498820254608e-16,9.56447736837429e-15,1.7320257645649092e-05,0.0,1.4407962446227884e-05
ra0.1_q0.05,0.1,0.005000000000000001,0.05,0.9725683631518718,0.020754438065228763,strong,KDK,512,0.0018995475842809996,3.359237954348376e-05,1.12500888144877e-05,6.10767360857472e-16,4.931412007444466e-14,6.110654440175804e-05,0.0,6.269984368145742e-06
ra1_q0.5,1.0,0.5,0.5,6.59182096351981,0.3333333333333333,moderate,KDK,512,0.012874650319374629,7.926384304172399e-05,9.316239370199542e-06,9.117706589734098e-15,1.199040866595169e-14,1.8633406089429982e-05,0.0,-6.086485233680605e-05
ra1_q0.2,1.0,0.2,0.2,5.515082090672513,0.16666666666666669,moderate,KDK,512,0.010771644708344751,2.4933738516518454e-05,4.3650562788093746e-05,5.367135307616471e-15,1.5820678100908478e-14,3.8196920460059625e-05,0.0,-2.4842015882597934e-05
ra1_q0.05,1.0,0.05,0.05,5.179202175205102,0.047619047619047616,strong,KDK,512,0.010115629248447465,1.4316038558022165e-05,0.000275231441528511,4.005886531579315e-15,2.520900155289496e-14,0.00015938476735699592,0.0,-1.028492123111846e-05
ra10_q0.5,10.0,5.0,0.5,131.83549189152566,0.22473328748774737,moderate,KDK,512,0.25749119510063606,0.0016625340364040558,6.132731631434855e-05,2.0080091435768453e-14,1.0275575625823693e-14,6.379248050176755e-05,0.0,-0.0013095265102833764
ra10_q0.2,10.0,2.0,0.2,96.3165263651157,0.14213381090374028,moderate,KDK,512,0.1881182155568666,0.002658366522004635,0.0007989847951800198,1.717376241217039e-14,1.562222271486201e-14,0.00022839373640048954,0.0,-0.002384933754733254
ra10_q0.05,10.0,0.5,0.05,82.26046778076812,0.05372153093502534,strong,KDK,512,0.16066497613431274,0.005270416812154615,0.022385630836172645,1.1126449793766044e-08,1.6326343910687734e-14,0.002156759881962955,8.441906551581724e-09,-0.005164096613889058
ra0.05_q1,0.05,0.05,1.0,1.4752110935185525,0.21295885499997996,circular,S4G,512,0.002881271667028423,6.479129192960014e-10,3.5825001501928834e-16,1.1941667167309611e-16,5.213321721819273e-15,-2.4240748297543746e-11,2.0816681711721685e-15,-4.610143378158682e-10
ra0.1_q1,0.1,0.1,1.0,2.1856094184751425,0.28747978728803447,circular,S4G,512,0.004268768395459263,8.600503667271277e-10,1.2793998664727994e-15,7.676399198836797e-16,1.1827120247267762e-14,-2.1786739079487916e-11,1.5681900222830336e-14,-5.991864782117773e-10
ra0.3_q1,0.3,0.3,1.0,4.473875023445472,0.4213250442347431,circular,S4G,512,0.008738037155166937,2.0001196967643087e-09,2.6104722248577597e-15,8.157725702680499e-16,8.783582808705061e-15,-9.002613469514625e-12,2.590520390792032e-15,-1.4132410797174089e-09
ra1_q1,1.0,1.0,1.0,12.566370614359172,0.5,circular,S4G,512,0.02454369260617026,6.863246901617585e-09,7.105427357601002e-15,6.217248937900877e-15,1.0325074129013956e-14,-1.4099832412739488e-14,4.593925240214958e-11,-4.840558176510967e-09
ra3_q1,3.0,3.0,1.0,43.531184741621225,0.43301270189221935,circular,S4G,512,0.08502184519847895,1.7259169967404892e-08,8.171241461241152e-15,7.105427357601002e-15,6.666270646129688e-15,-4.292862361883938e-15,1.640640216275339e-10,-1.215372691376615e-08
ra10_q1,10.0,10.0,1.0,218.56094184751421,0.28747978728803447,circular,S4G,512,0.4268768395459262,3.068608250099909e-08,1.2873961156382542e-14,1.0774945750450606e-14,7.569356958251367e-15,-3.730349362740526e-15,3.115188107472022e-10,-2.175950442051544e-08
ra0.1_q0.5,0.1,0.05,0.5,1.1061450642821737,0.16988239714587516,moderate,S4G,512,0.0021604395786761206,6.909560819518128e-11,1.287105905727194e-12,9.92754265890624e-16,1.0415546137937845e-14,-1.643032931930577e-11,2.0816681711721685e-15,-6.67128574605158e-11
ra0.1_q0.2,0.1,0.020000000000000004,0.2,1.005453905542719,0.07708288167714672,moderate,S4G,512,0.001963777159263123,2.387385036636025e-10,3.886086796618466e-11,3.675748230381912e-16,8.101674947328811e-15,-2.7229277860252305e-10,0.0,-2.3868551579653285e-10
ra0.1_q0.05,0.1,0.005000000000000001,0.05,0.9725683631518718,0.020754438065228763,strong,S4G,512,0.0018995475842809996,2.99637332090129e-09,3.4452818812324404e-09,6.10767360857472e-16,2.507497630903966e-14,-1.8711470740895294e-08,6.522560269672795e-15,-2.996294767854124e-09
ra1_q0.5,1.0,0.5,0.5,6.59182096351981,0.3333333333333333,moderate,S4G,512,0.012874650319374629,8.606478204856175e-10,1.9075865886897247e-11,2.8727020762175925e-15,6.161737786669619e-15,-3.815037175058933e-11,4.440892098500626e-15,-7.622844577781507e-10
ra1_q0.2,1.0,0.2,0.2,5.515082090672513,0.16666666666666669,moderate,S4G,512,0.010771644708344751,2.214166337807658e-09,1.1352230013171396e-09,1.1419436824715897e-16,7.993605777301126e-15,-9.933165401321276e-10,5.10702591327572e-15,-2.1693793428312347e-09
ra1_q0.05,1.0,0.05,0.05,5.179202175205102,0.047619047619047616,strong,S4G,512,0.010115629248447465,2.4742345834446416e-08,1.3524716937521585e-07,8.456871566667442e-15,6.52811138479592e-14,-7.83010437044318e-08,0.0,-2.4710196555588482e-08
ra10_q0.5,10.0,5.0,0.5,131.83549189152566,0.22473328748774737,moderate,S4G,512,0.25749119510063606,3.677938283085973e-08,3.1295266378350556e-10,7.609297807238572e-15,6.718645601500107e-15,1.211445166404701e-10,7.460698725481052e-15,-3.05301952607806e-08
ra10_q0.2,10.0,2.0,0.2,96.3165263651157,0.14213381090374028,moderate,S4G,512,0.1881182155568666,3.3977418695727325e-07,3.9440357870249014e-08,1.7345500036292094e-14,5.467777950201704e-15,-1.1268677768683233e-08,4.618527782440651e-15,-3.111745314754444e-07
ra10_q0.05,10.0,0.5,0.05,82.26046778076812,0.05372153093502534,strong,S4G,512,0.16066497613431274,1.1537426471647361e-05,4.5409857289031714e-05,7.064842662498197e-12,1.7359656816427463e-14,-4.3581870504683096e-06,7.911005184269015e-12,-1.136988691996521e-05
ra0.05_q1,0.05,0.05,1.0,1.4752110935185525,0.21295885499997996,circular,KDK,768,0.0019208477780189486,3.18541365567697e-05,9.404182310927991e-12,1.7279592391097007e-13,1.4825383646423558e-14,-5.134781488891349e-15,1.1521278229648102e-05,-2.1163691897641e-05
ra0.1_q1,0.1,0.1,1.0,2.1856094184751425,0.28747978728803447,circular,KDK,768,0.002845845596972842,6.748697499493374e-05,1.8925650464785534e-11,7.258803082420075e-12,1.3033969252091003e-14,0.0,1.1875230764013534e-05,-5.210149089407423e-05
ra0.3_q1,0.3,0.3,1.0,4.473875023445472,0.4213250442347431,circular,KDK,768,0.0058253581034446245,0.00018201663078955428,5.754981805115796e-11,2.547168273404959e-12,7.026866246964049e-15,0.0,1.3183781145675866e-05,-0.0001308460731124228
ra1_q1,1.0,1.0,1.0,12.566370614359172,0.5,circular,KDK,768,0.016362461737446838,0.0004891734858179178,1.8666253727891066e-10,3.4786395985975105e-11,3.9968028886505635e-15,0.0,1.6733204565522186e-05,-0.0003412457252309764
ra3_q1,3.0,3.0,1.0,43.531184741621225,0.43301270189221935,circular,KDK,768,0.0566812301323193,0.0009753106026492382,4.479801418710849e-10,2.2031159119251241e-10,5.811620563292549e-15,0.0,2.231080431439973e-05,-0.0006826972272691023
ra10_q1,10.0,10.0,1.0,218.56094184751421,0.28747978728803447,circular,KDK,768,0.28458455969728413,0.001543791055298375,7.896796815990794e-10,1.2261678362472198e-10,8.34174032133824e-15,0.0,2.8317346118456043e-05,-0.0010971765703047254
ra0.1_q0.5,0.1,0.05,0.5,1.1061450642821737,0.16988239714587516,moderate,KDK,768,0.0014402930524507471,1.2251959608252686e-05,3.4505711928885107e-07,1.6132256820722638e-15,2.2669129829629428e-14,4.404600288526739e-06,0.0,7.2731703042450135e-06
ra0.1_q0.2,0.1,0.020000000000000004,0.2,1.005453905542719,0.07708288167714672,moderate,KDK,768,0.001309184772842082,1.5506333530241823e-05,1.0985780762428994e-06,7.351496460763824e-16,1.496559399992683e-14,7.697580013676928e-06,0.0,6.403879609706564e-06
ra0.1_q0.05,0.1,0.005000000000000001,0.05,0.9725683631518718,0.020754438065228763,strong,KDK,768,0.001266365056187333,1.4930797300546508e-05,4.996811678098115e-06,4.886138886859777e-16,2.94630971631216e-14,2.713924106417797e-05,0.0,2.791104193988758e-06
ra1_q0.5,1.0,0.5,0.5,6.59182096351981,0.3333333333333333,moderate,KDK,768,0.008583100212916419,3.5227789635932386e-05,4.140643737382543e-06,7.369105325949477e-15,9.159339953157541e-15,8.281470647464317e-06,0.0,-2.705045190509736e-05
ra1_q0.2,1.0,0.2,0.2,5.515082090672513,0.16666666666666669,moderate,KDK,768,0.007181096472229834,1.1078805760980764e-05,1.939980290490695e-05,4.910357834627835e-15,6.494804694057165e-15,1.6975356485066095e-05,0.0,-1.103807065305773e-05
ra1_q0.05,1.0,0.05,0.05,5.179202175205102,0.047619047619047616,strong,KDK,768,0.00674375283229831,6.337750539931987e-06,0.0001222038870399125,6.676477552632192e-15,3.307770723992576e-14,7.07575521723125e-05,0.0,-4.534564361335924e-06
ra10_q0.5,10.0,5.0,0.5,131.83549189152566,0.22473328748774737,moderate,KDK,768,0.17166079673375736,0.0007389397763413344,2.7260243981103583e-05,1.2682163012064287e-15,4.544966142191249e-15,2.835303851540516e-05,6.217248937900877e-15,-0.000582040121770433
ra10_q0.2,10.0,2.0,0.2,96.3165263651157,0.14213381090374028,moderate,KDK,768,0.12541214370457773,0.0011815004555597122,0.00035519077967124767,8.586881206085195e-15,1.0779333673254789e-14,0.0001015052785982018,0.0,-0.0010599702460467597
ra10_q0.05,10.0,0.5,0.05,82.26046778076812,0.05372153093502534,strong,KDK,768,0.10710998408954182,0.0023303122643806035,0.009926811558246887,3.466884037914913e-13,2.2939546507422005e-14,0.000954354833707205,0.0,-0.0022832259510110475
ra0.05_q1,0.05,0.05,1.0,1.4752110935185525,0.21295885499997996,circular,S4G,768,0.0019208477780189486,1.2905626266714527e-10,3.5825001501928834e-16,1.1941667167309611e-16,5.70207063323983e-15,-4.790196017623316e-12,1.3877787807814457e-15,-9.208633855450898e-11
ra0.1_q1,0.1,0.1,1.0,2.1856094184751425,0.28747978728803447,circular,S4G,768,0.002845845596972842,1.7111591996387255e-10,6.396999332363997e-16,3.8381995994183985e-16,6.034245024116205e-15,-4.307249001911373e-12,2.0816681711721685e-15,-1.191935439237568e-10
ra0.3_q1,0.3,0.3,1.0,4.473875023445472,0.4213250442347431,circular,S4G,768,0.0058253581034446245,3.9685522389937947e-10,3.0999357670185898e-15,2.6104722248577597e-15,1.1857836791751832e-14,-1.779687508474126e-12,1.313763912473102e-14,-2.810338628478348e-10
ra1_q1,1.0,1.0,1.0,12.566370614359172,0.5,circular,S4G,768,0.016362461737446838,1.3561755381645222e-09,4.736951571734001e-15,1.4802973661668753e-16,6.772360450213455e-15,-7.771561172376096e-16,9.07496300328603e-12,-9.566392122906109e-10
ra3_q1,3.0,3.0,1.0,43.531184741621225,0.43301270189221935,circular,S4G,768,0.0566812301323193,3.408542683453431e-09,1.0658141036401503e-14,7.815970093361103e-15,8.888360861506252e-15,-1.879977655031932e-14,3.2411554921433585e-11,-2.4001778342608304e-09
ra10_q1,10.0,10.0,1.0,218.56094184751421,0.28747978728803447,circular,S4G,768,0.28458455969728413,6.059370354516302e-09,3.988129271270679e-14,3.932155527112494e-14,2.4098360928310474e-14,-4.2099657093785935e-14,6.153868525871075e-11,-4.2967656099790474e-09
ra0.1_q0.5,0.1,0.05,0.5,1.1061450642821737,0.16988239714587516,moderate,S4G,768,0.0014402930524507471,1.371079657601965e-11,2.545173749177087e-13,1.116848549126952e-15,1.2049357296830056e-14,-3.2449043452231763e-12,4.9960036108132044e-15,-1.3152146038919454e-11
ra0.1_q0.2,0.1,0.020000000000000004,0.2,1.005453905542719,0.07708288167714672,moderate,S4G,768,0.001309184772842082,4.74503783642871e-11,7.674104630450343e-12,3.675748230381912e-16,1.0239616947318358e-14,-5.377417261476224e-11,5.2735593669694936e-15,-4.742872761198669e-11
ra0.1_q0.05,0.1,0.005000000000000001,0.05,0.9725683631518718,0.020754438065228763,strong,S4G,768,0.001266365056187333,5.911540989567686e-10,6.763282287531627e-10,4.886138886859777e-16,2.862726461948694e-14,-3.6731650707166877e-09,5.134781488891349e-15,-5.910933964514697e-10
ra1_q0.5,1.0,0.5,0.5,6.59182096351981,0.3333333333333333,moderate,S4G,768,0.008583100212916419,1.7031378026638707e-10,3.766986722553156e-12,8.368306048112117e-15,8.826273045769994e-15,-7.540856827858988e-12,0.0,-1.5079137938300846e-10
ra1_q0.2,1.0,0.2,0.2,5.515082090672513,0.16666666666666669,moderate,S4G,768,0.007181096472229834,4.3774208265293303e-10,2.2413522466584774e-10,2.5122761014374972e-15,7.494005416219805e-15,-1.9611950952125312e-10,0.0,-4.2866332705671084e-10
ra1_q0.05,1.0,0.05,0.05,5.179202175205102,0.047619047619047616,strong,S4G,768,0.00674375283229831,4.8773484360371464e-09,2.6467048321170015e-08,2.0029432657896576e-15,1.9671764217576992e-14,-1.5323026458791134e-08,2.220446049250313e-15,-4.871104408721294e-09
ra10_q0.5,10.0,5.0,0.5,131.83549189152566,0.22473328748774737,moderate,S4G,768,0.17166079673375736,7.268921733039177e-09,6.18255446838134e-11,6.341081506032143e-16,9.089932284382498e-15,2.392095410641559e-11,5.151434834260726e-15,-6.033140209638077e-09
ra10_q0.2,10.0,2.0,0.2,96.3165263651157,0.14213381090374028,moderate,S4G,768,0.12541214370457773,6.711138994899173e-08,7.780939720661295e-09,6.5260297166247475e-15,6.873777994539285e-15,-2.2231285701224124e-09,1.0480505352461478e-14,-6.146152742303457e-08
ra10_q0.05,10.0,0.5,0.05,82.26046778076812,0.05372153093502534,strong,S4G,768,0.10710998408954182,2.262222189835424e-06,8.667755397332336e-06,3.1023570809081993e-15,1.3019742612320598e-14,-8.318886006719595e-07,1.5454304502782178e-14,-2.229356674376959e-06
ra0.05_q1,0.05,0.05,1.0,1.4752110935185525,0.21295885499997996,circular,KDK,1024,0.0014406358335142114,1.791735276682435e-05,2.975982874765228e-12,5.51705023129704e-14,8.797480405570024e-15,0.0,6.4806934059469246e-06,-1.1904111204330547e-05
ra0.1_q1,0.1,0.1,1.0,2.1856094184751425,0.28747978728803447,circular,KDK,1024,0.0021343841977296313,3.7960717401575e-05,5.988359015012585e-12,2.296522760318675e-12,5.31013562122226e-15,0.0,6.679792020763964e-06,-2.9306564101716504e-05
ra0.3_q1,0.3,0.3,1.0,4.473875023445472,0.4213250442347431,circular,KDK,1024,0.004369018577583469,0.00010238324979456226,1.8207717459354767e-11,8.046780633124044e-13,1.1638247221534205e-14,0.0,7.41585249393791e-06,-7.359992203959109e-05
ra1_q1,1.0,1.0,1.0,12.566370614359172,0.5,circular,KDK,1024,0.01227184630308513,0.00027515878294718843,5.906371688032171e-11,1.1012820285335087e-11,5.329070518200751e-15,0.0,9.412410344022959e-06,-0.000191949501939348
ra3_q1,3.0,3.0,1.0,43.531184741621225,0.43301270189221935,circular,KDK,1024,0.04251092259923948,0.0005486137333294405,1.4175327578414e-10,6.971667687594163e-11,9.230220894641107e-15,0.0,1.2549837842860493e-05,-0.00038401824580347466
ra10_q1,10.0,10.0,1.0,218.56094184751421,0.28747978728803447,circular,KDK,1024,0.2134384197729631,0.0008683885791693649,2.4988960322288217e-10,3.879708128836275e-11,1.436633055341586e-14,0.0,1.5928572605972136e-05,-0.0006171655540754273
ra0.1_q0.5,0.1,0.05,0.5,1.1061450642821737,0.16988239714587516,moderate,KDK,1024,0.0010802197893380603,6.891742846023599e-06,1.940951281875411e-07,4.96377132945312e-16,9.394414163630212e-15,2.4775822872469266e-06,0.0,4.091175121345714e-06
ra0.1_q0.2,0.1,0.020000000000000004,0.2,1.005453905542719,0.07708288167714672,moderate,KDK,1024,0.0009818885796315615,8.722341394756686e-06,6.179452834834621e-07,1.225249410127304e-16,1.8791384947276546e-14,4.329827293057808e-06,0.0,3.602249115886025e-06
ra0.1_q0.05,0.1,0.005000000000000001,0.05,0.9725683631518718,0.020754438065228763,strong,KDK,1024,0.0009497737921404998,8.398740357162341e-06,2.8100755137633482e-06,1.465841666057933e-15,1.7761441552236426e-14,1.5262063056582783e-05,0.0,1.5708690170868067e-06
ra1_q0.5,1.0,0.5,0.5,6.59182096351981,0.3333333333333333,moderate,KDK,1024,0.006437325159687314,1.981551674497827e-05,2.329130392803025e-06,1.124100812432971e-15,7.993605777301127e-15,4.658318739192424e-06,0.0,-1.521576248819656e-05
ra1_q0.2,1.0,0.2,0.2,5.515082090672513,0.16666666666666669,moderate,KDK,1024,0.005385822354172376,6.231266266099361e-06,1.091230117684004e-05,3.425831047414769e-15,5.495603971894524e-15,9.548430882494463e-06,0.0,-6.208358676929038e-06
ra1_q0.05,1.0,0.05,0.05,5.179202175205102,0.047619047619047616,strong,KDK,1024,0.0050578146242237325,3.5601092430604106e-06,6.871608167011282e-05,6.565202926754988e-15,4.356931482263349e-14,3.978550294936323e-05,0.0,-2.543531444132441e-06
ra10_q0.5,10.0,5.0,0.5,131.83549189152566,0.22473328748774737,moderate,KDK,1024,0.12874559755031803,0.0004156606630848736,1.5334607696802462e-05,1.1413946710857858e-14,1.5215756215162008e-14,1.594874658827905e-05,1.5454304502782178e-14,-0.0003274031498321506
ra10_q0.2,10.0,2.0,0.2,96.3165263651157,0.14213381090374028,moderate,KDK,1024,0.0940591077784333,0.0006645948261352271,0.0001998118393896405,1.064773269554564e-14,1.0623111446106168e-14,5.709612109527917e-05,0.0,-0.0005962332119224811
ra10_q0.05,10.0,0.5,0.05,82.26046778076812,0.05372153093502534,strong,KDK,1024,0.08033248806715637,0.0013084547327058189,0.005579695381485881,2.1251146004221166e-14,2.169957102053433e-14,0.0005360260701554598,0.0,-0.0012819991024173305
ra0.05_q1,0.05,0.05,1.0,1.4752110935185525,0.21295885499997996,circular,S4G,1024,0.0014406358335142114,4.208381653843926e-11,1.3135833884040572e-15,9.55333373384769e-16,2.345994774818673e-14,-1.5126788710517758e-12,8.18789480661053e-15,-2.9899638320785016e-11
ra0.1_q1,0.1,0.1,1.0,2.1856094184751425,0.28747978728803447,circular,S4G,1024,0.0021343841977296313,5.554637442606041e-11,1.5352798397673594e-15,6.396999332363997e-16,1.5206297460772837e-14,-1.3616885397027545e-12,1.3461454173580023e-14,-3.7054803669889225e-11
ra0.3_q1,0.3,0.3,1.0,4.473875023445472,0.4213250442347431,circular,S4G,1024,0.004369018577583469,1.268678346501134e-10,4.242017365393859e-15,2.9367812529649796e-15,1.6030038625886737e-14,-5.663987797296007e-13,4.070817756958908e-15,-8.713385568626109e-11
ra1_q1,1.0,1.0,1.0,12.566370614359172,0.5,circular,S4G,1024,0.01227184630308513,4.2961064035267376e-10,3.700743415417189e-15,2.6645352591003757e-15,5.440092820663267e-15,-6.772360450213455e-15,2.879918525877656e-12,-3.0167512932166574e-10
ra3_q1,3.0,3.0,1.0,43.531184741621225,0.43301270189221935,circular,S4G,1024,0.04251092259923948,1.07954014853737e-09,1.3677947663381929e-14,5.861977570020826e-15,1.145231111001767e-14,-4.884981308350689e-15,1.0267194501996832e-11,-7.603304652548104e-10
ra10_q1,10.0,10.0,1.0,218.56094184751421,0.28747978728803447,circular,S4G,1024,0.2134384197729631,1.920569904969657e-09,3.918162091072948e-14,3.246477161174728e-14,2.3325977565223602e-14,0.0,1.950599681777021e-11,-1.3621672678709729e-09
ra0.1_q0.5,0.1,0.05,0.5,1.1061450642821737,0.16988239714587516,moderate,S4G,1024,0.0010802197893380603,4.344325697008019e-12,8.041309553714054e-14,1.24094283236328e-16,1.0823998927660897e-14,-1.0343115253164115e-12,1.3877787807814457e-15,-4.064304448547773e-12
ra0.1_q0.2,0.1,0.020000000000000004,0.2,1.005453905542719,0.07708288167714672,moderate,S4G,1024,0.0009818885796315615,1.5339084122123042e-11,2.429179480518393e-12,8.576745870891128e-16,1.7103535999916376e-14,-1.7013994380032923e-11,1.3183898417423734e-14,-1.5141665699047735e-11
ra0.1_q0.05,0.1,0.005000000000000001,0.05,0.9725683631518718,0.020754438065228763,strong,S4G,1024,0.0009497737921404998,1.870913175939441e-10,2.1353550747521202e-10,1.2215347217149442e-16,4.806037125899268e-14,-1.1597601351498452e-09,6.938893903907228e-15,-1.8695089920583996e-10
ra1_q0.5,1.0,0.5,0.5,6.59182096351981,0.3333333333333333,moderate,S4G,1024,0.006437325159687314,5.4644403680519564e-11,1.2019135686713867e-12,1.074140776324839e-14,2.8477220581635265e-14,-2.3867574583391615e-12,1.6431300764452317e-14,-4.837374945054762e-11
ra1_q0.2,1.0,0.2,0.2,5.515082090672513,0.16666666666666669,moderate,S4G,1024,0.005385822354172376,1.3886599880425273e-10,7.09069374644449e-11,6.851662094829538e-16,1.8651746813702627e-14,-6.204495250905495e-11,1.7763568394002505e-15,-1.3571366253017914e-10
ra1_q0.05,1.0,0.05,0.05,5.179202175205102,0.047619047619047616,strong,S4G,1024,0.0050578146242237325,1.5423346726432316e-09,8.347547362432616e-09,4.562259660965331e-15,2.8123336992535997e-14,-4.832802907861478e-09,3.1086244689504383e-15,-1.5402363828798116e-09
ra10_q0.5,10.0,5.0,0.5,131.83549189152566,0.22473328748774737,moderate,S4G,1024,0.12874559755031803,2.3024907327363794e-09,1.9579991474326052e-11,7.397928423704167e-15,1.64013995566032e-14,7.544720403984684e-12,0.0,-1.910514413339115e-09
ra10_q0.2,10.0,2.0,0.2,96.3165263651157,0.14213381090374028,moderate,S4G,1024,0.0940591077784333,2.1235982534982797e-08,2.4608859481439756e-09,2.1123727766969577e-14,2.437066743518474e-14,-7.030992454915008e-10,3.0730973321624334e-14,-1.9447632837454876e-08
ra10_q0.05,10.0,0.5,0.05,82.26046778076812,0.05372153093502534,strong,S4G,1024,0.08033248806715637,7.141366796467491e-07,2.712183567071634e-06,1.6907846090949686e-14,1.549969358609595e-14,-2.603023221414702e-07,0.0,-7.037599232262437e-07
