name,family,epsilon,h2,h4,timestep_gain,R_cost,speedup
ra10_q0.05,strong,0.05623413251903491,0.3631980527541465,0.5164657668165812,1.4219948672637395,3.0241640157378535,0.47021089460215426
ra10_q0.2,moderate,0.05623413251903491,0.8653001385397261,3.0539673356954973,3.5293734505224386,3.0241640157378535,1.1670575511630512
ra10_q0.5,moderate,0.05623413251903491,1.4999014570560907,8.947165549119967,5.96516891628393,3.0241640157378535,1.972501784043784
ra10_q1,circular,0.05623413251903491,1.718127093934854,15.845849176926519,9.22274564720143,3.0241640157378535,3.049684342253246
ra1_q0.05,strong,0.05623413251903491,0.09804359944228772,0.15025176058873954,1.5324994333483604,3.0241640157378535,0.5067514279560171
ra1_q0.2,moderate,0.05623413251903491,0.289951498889951,0.3736991584353134,1.2888333389066158,3.0241640157378535,0.4261783858942447
ra1_q0.5,moderate,0.05623413251903491,0.33913241939762023,0.8631094548022449,2.545051447264559,3.0241640157378535,0.8415718969011019
ra1_q1,circular,0.05623413251903491,0.175326614780651,1.322343129740163,7.542169974561651,3.0241640157378535,2.493968559678622
ra3_q1,circular,0.05623413251903491,0.43048793672305985,3.642802401338684,8.462031315135691,3.0241640157378535,2.7981390133269852
ra0.05_q1,circular,0.05956621435290106,0.07784904311816593,0.27675158381843834,3.554977334767765,3.0241640157378535,1.1755239848988153
ra0.1_q0.05,strong,0.05956621435290106,0.02022868830745533,0.06056840242610839,2.994183384781591,3.0241640157378535,0.9900863078853388
ra0.1_q0.2,moderate,0.05956621435290106,0.05403819180939929,0.10050960126230063,1.8599734353957085,3.0241640157378535,0.6150372220938887
ra0.1_q0.5,moderate,0.05956621435290106,0.10030113242155472,0.2052464577580674,2.046302497318165,3.0241640157378535,0.6766506335863851
ra0.1_q1,circular,0.05956621435290106,0.08300017582690006,0.38428668967794233,4.629950308531713,3.0241640157378535,1.53098518613319
ra0.3_q1,circular,0.05956621435290106,0.10493631405610943,0.6443863976398005,6.140737869783069,3.0241640157378535,2.030557151605025
ra10_q0.05,strong,0.05956621435290106,0.3667710210624205,0.518431731525271,1.4135024354528802,3.0241640157378535,0.46740270306007375
ra10_q0.2,moderate,0.05956621435290106,0.8905740166156776,3.117797600277739,3.500885431315259,3.0241640157378535,1.1576374208199458
ra10_q0.5,moderate,0.05956621435290106,1.5438809865241898,9.058556111398829,5.867392752722975,3.0241640157378535,1.9401701502262647
ra10_q1,circular,0.05956621435290106,1.7683491857777436,16.079831342367186,9.093131306696682,3.0241640157378535,3.006824781782904
ra1_q0.05,strong,0.05956621435290106,0.09903865487126393,0.153729645556493,1.5522186337881863,3.0241640157378535,0.5132719739109344
ra1_q0.2,moderate,0.05956621435290106,0.2927456648070946,0.37860227502602184,1.2932805521663409,3.0241640157378535,0.4276489454394882
ra1_q0.5,moderate,0.05956621435290106,0.34883102414246636,0.8703544017520427,2.495060191081458,3.0241640157378535,0.825041293427565
ra1_q1,circular,0.05956621435290106,0.18044114126625688,1.3417744668600449,7.436078365743309,3.0241640157378535,2.4588872584442183
ra3_q1,circular,0.05956621435290106,0.4430634311886409,3.697224524262665,8.344684449230739,3.0241640157378535,2.7593359374044244
ra0.05_q1,circular,0.06309573444801933,0.07988944120324434,0.28058846866677534,3.5122096792858843,3.0241640157378535,1.1613820087165327
ra0.1_q0.05,strong,0.06309573444801933,0.020563251865888633,0.06492894675955388,3.1575232936411832,3.0241640157378535,1.0440978985297502
ra0.1_q0.2,moderate,0.06309573444801933,0.05472701941867735,0.10217395945402966,1.8669746779441732,3.0241640157378535,0.6173523222379383
ra0.1_q0.5,moderate,0.06309573444801933,0.10290892964153256,0.20706023404621401,2.0120725652037827,3.0241640157378535,0.665331825500498
ra0.1_q1,circular,0.06309573444801933,0.08534654978255338,0.3896654460491171,4.565684811417801,3.0241640157378535,1.509734520898278
ra0.3_q1,circular,0.06309573444801933,0.10797140080886306,0.6537050144523446,6.054427464635467,3.0241640157378535,2.002016898927445
ra10_q0.05,strong,0.06309573444801933,0.3703791385198574,0.5204051798223884,1.4050607221078344,3.0241640157378535,0.4646112825877995
ra10_q0.2,moderate,0.06309573444801933,0.9165860997196278,3.182961966449416,3.472627358655171,3.0241640157378535,1.1482933268776094
ra10_q0.5,moderate,0.06309573444801933,1.589150066717862,9.171333465650708,5.771219255959034,3.0241640157378535,1.908368470071534
ra10_q1,circular,0.06309573444801933,1.8200393055203026,16.3172685232591,8.96533853624354,3.0241640157378535,2.9645675596917394
ra1_q0.05,strong,0.06309573444801933,0.10004380922880213,0.15728803330039715,1.5721915680027374,3.0241640157378535,0.5198764219867039
ra1_q0.2,moderate,0.06309573444801933,0.2955667571695313,0.38356972291574293,1.2977431108591648,3.0241640157378535,0.42912457925749564
ra1_q0.5,moderate,0.06309573444801933,0.3588069923259476,0.877660162838464,2.44605088978082,3.0241640157378535,0.8088353928727038
ra1_q1,circular,0.06309573444801933,0.18570486575699557,1.3614913402025413,7.331479089966997,3.0241640157378535,2.424299426821339
ra3_q1,circular,0.06309573444801933,0.45600780744875485,3.752459693610043,8.228937382901577,3.0241640157378535,2.721061867040909
ra0.05_q1,circular,0.06683439175686148,0.08198331745810927,0.2844785480989926,3.4699565340759917,3.0241640157378535,1.1474101655922821
ra0.1_q0.05,strong,0.06683439175686148,0.02090829074509303,0.06967859473969273,3.3325820646551714,3.0241640157378535,1.1019845641017814
ra0.1_q0.2,moderate,0.06683439175686148,0.05542462754890583,0.103865878079345,1.8740022743083906,3.0241640157378535,0.6196761367954973
ra0.1_q0.5,moderate,0.06683439175686148,0.10558452875144263,0.20889003879331378,1.9784152210885315,3.0241640157378535,0.6542023550286263
ra0.1_q1,circular,0.06683439175686148,0.08775925457046002,0.39511948741162145,4.502311344205738,3.0241640157378535,1.4887788230980712
ra0.3_q1,circular,0.06683439175686148,0.11109427177320827,0.6631583898811741,5.9693301850429235,3.0241640157378535,1.9738777903507627
ra10_q0.05,strong,0.06683439175686148,0.37402275090693443,0.52238614019476,1.396669424327992,3.0241640157378535,0.4618365330252183
ra10_q0.2,moderate,0.06683439175686148,0.9433579495075176,3.249488317959134,3.444597376484226,3.0241640157378535,1.1390246555935533
ra10_q0.5,moderate,0.06683439175686148,1.6357465093439163,9.285514877180107,5.676622156390508,3.0241640157378535,1.8770880570131683
ra10_q1,circular,0.06683439175686148,1.8732403646748794,16.558211736874206,8.839341735916554,3.0241640157378535,2.922904210855071
ra1_q0.05,strong,0.06683439175686148,0.10105916501005513,0.16092878722221143,1.5924215008722804,3.0241640157378535,0.5265658517809432
ra1_q0.2,moderate,0.06683439175686148,0.2984150354584365,0.3886023461627315,1.3022210679356212,3.0241640157378535,0.4306053048574145
ra1_q0.5,moderate,0.06683439175686148,0.36906825606604526,0.8850272485358077,2.398004255281795,3.0241640157378535,0.7929478172488326
ra1_q1,circular,0.06683439175686148,0.19112214057068153,1.3814979456155205,7.228351155394315,3.0241640157378535,2.3901981234409666
ra3_q1,circular,0.06683439175686148,0.46933682715034925,3.8085200559942014,8.114684030056232,3.0241640157378535,2.683281722759459
ra0.05_q1,circular,0.0707945784384138,0.08413207352818697,0.28842255960497193,3.4282117093945277,3.0241640157378535,1.133606408764206
ra0.1_q0.05,strong,0.0707945784384138,0.02125911916716442,0.07477568645734946,3.5173464088222226,3.0241640157378535,1.1630805705371239
ra0.1_q0.2,moderate,0.0707945784384138,0.05613112812583666,0.10558581351686948,1.881056323688411,3.0241640157378535,0.6220086985690357
ra0.1_q0.5,moderate,0.0707945784384138,0.10832969257864096,0.21073601364390018,1.9453208868927443,3.0241640157378535,0.6432590549881645
ra0.1_q1,circular,0.0707945784384138,0.09024016533047,0.40064986750902143,4.439817525176234,3.0241640157378535,1.4681139984707412
ra0.3_q1,circular,0.0707945784384138,0.11430746594339221,0.6727484727009868,5.885428980064591,3.0241640157378535,1.9461341876421439
